rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tcet_period,tcet_period_err,tcet_time0bk,tcet_time0bk_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_mesmedian,tce_mesmad,tce_maxmes,tce_minmes,tce_maxmesd,tce_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce_fwm_stat,tce_fwm_sra,tce_fwm_sra_err,tce_fwm_sdec,tce_fwm_sdec_err,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_mra,tce_dikco_mra_err,tce_dikco_mdec,tce_dikco_mdec_err,tce_dikco_msky,tce_dikco_msky_err
13425,8282651,1,,q1_q17_dr24_tce,2015-01-15,008/008282/008282651/dv/kplr008282651-001-20141002224145_dvs.pdf,008/008282/008282651/dv/kplr008282651-20141002224145_dvr.pdf,2.36172,3.49341e-06,133.239,0.000665655,2454970.0,0.000665655,0.02072558,0.0060187876000000005,14.908648999999999,13.016669,90.0,36600.0,9.396e-05,9524.0,1.235,0.04088,0.02508,0.05158,548.0,1012.0,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6548084,-0.6261808000000001,1.2970169,-0.49500900000000003,569,mandel-agol_geometric_transit_model,1,33.41,6566.0,8245.0,32.01,7306.0,561,5426.0,784.3,,,1.472,0.4276,0.029869999999999997,2.946e-08,922.0,53.6,,,2,,11111111111111111,4478.0,133.0,4.62,0.05,-0.22,0.32,0.6509999999999999,0.065,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.5936,2.974,-3.035,1.671,0.4656,10.35,29.1,0.003421,49.01,1.148,0.1043,,,,,,,93.4855,0.1496,6.2315,0.135,0.283,0.035,96.7558,2.5414,0.7028,PC,PC,5.590499999999998e-149,7.8801,-0.010440000000000001,1.1208,,,,,,,,,13.313,18.940516,7.75e-06,44.245943,8.79e-05,-0.1627,0.3,0.4778,0.316,-0.0002782,0.00144,0.0001883,0.00201,0.1057,0.15,-0.22309,0.132,0.24687,0.141,-0.15501,0.175,0.13508,0.135,0.20561,0.159
13742,9468551,1,,q1_q17_dr24_tce,2015-01-15,009/009468/009468551/dv/kplr009468551-001-20141002224145_dvs.pdf,009/009468/009468551/dv/kplr009468551-20141002224145_dvr.pdf,1.63862,7.37851e-06,132.30100000000002,0.00196135,2454970.0,0.00196135,0.013799573999999998,0.0062727216,3.1131374,6.725762,73.17,47.26,0.9013,0.5107,1.866,0.1346,0.1281,0.6488,162.9,14.08,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3753512,0.6006736,-0.31649440000000006,0.046632400000000004,695,mandel-agol_geometric_transit_model,1,15.76,10020.0,12300.0,16.15,8905.0,684,5249.0,859.1,,,1.477,0.6715,0.027569999999999997,8.276999999999999e-08,1610.0,340.0,,,1,,11111111111111,6119.0,225.0,4.47,0.29,-0.16,0.3,0.981,0.408,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6314,2.28,-1.904,0.125,1.151,5.234,14.79,0.004735,23.42,1.065,0.1288,,,,,,,92.1396,0.1447,7.1641,0.1532,0.6963,0.0549,95.9171,3.1953,0.8877,PC,PC,9.753899999999999e-43,7.5423,-0.17651,1.0962,,,,,,,,,4.5132,19.55409,2.26e-05,46.041746,0.000229,-0.808,0.847,0.1306,0.825,0.0001555,0.000138,2.009e-05,0.000135,0.16471,0.482,0.13322,0.372,0.21185,0.425,0.18424,0.455,0.15965,0.357,0.24379,0.416
14393,9388479,2,,q1_q17_dr24_tce,2015-01-15,009/009388/009388479/dv/kplr009388479-002-20141002224145_dvs.pdf,009/009388/009388479/dv/kplr009388479-20141002224145_dvr.pdf,0.893043,1.45711e-06,131.86,0.000256825,2454960.0,0.000256825,0.027433757000000003,0.0027482654,2.9853975,1.0740027,72.44,8.272,0.9008,0.08693,1.129,0.05883,0.1444,0.1262,613.4,13.25,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.48578999999999994,0.518744,-0.16439120000000002,-0.018342400000000002,1452,mandel-agol_geometric_transit_model,1,68.87,17570.0,21000.0,64.43,18490.0,1421,25300.0,2467.0,,,1.335,0.1338,0.0141,1.534e-08,886.0,124.0,,,2,,11111111111111111,3572.0,143.0,4.81,0.11,0.08,0.16,0.446,0.12,SPE60,SPE60,SPE60,DSEP,,,,,,,,,,,,,,,,,,,1.406,2.645,-3.997,-0.1781,0.3844,5.374,53.95,0.02945,38.37,1.277,0.07409,,,,,,,70.3269,0.1822,25.6836,0.1911,3.9895,0.1139,74.5533,15.5736,9.8731,PC,PC,0.0,7.9271,-0.33915,1.1756,,,,,,,,,27.852,18.915457999999997,4.27e-06,45.958627,4.48e-05,-0.3628,0.16,-0.5133,0.161,-0.0002031,0.000101,-0.0002067,0.000103,-0.027098,0.08,-0.037094,0.0932,0.045938,0.0888,-0.65696,0.0934,-0.69311,0.0935,0.95499,0.0935
14622,8905246,1,,q1_q17_dr24_tce,2015-01-15,008/008905/008905246/dv/kplr008905246-001-20141002224145_dvs.pdf,008/008905/008905246/dv/kplr008905246-20141002224145_dvr.pdf,27.6371,4.3760699999999996e-05,143.934,0.00127963,2454980.0,0.00127963,0.026552307999999997,0.010429113,85.159516,123.76891,89.5,1.332,0.7429,0.9004,1.756,0.2521,0.09835,0.3284,707.9,21.62,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6359071999999999,-0.4464888,1.1117415000000002,-0.4997632000000001,47,mandel-agol_geometric_transit_model,1,33.91,645.9,759.3,40.88,598.0,45,1619.0,137.7,,,7.032,2.762,0.1929,2.037e-07,816.0,235.0,,,1,,11111111111111111,5214.0,180.0,3.77,0.63,0.06,0.34,2.427,1.391,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7293,3.395,-3.32,-6.506,-4.713,11.23,27.85,0.08424,38.19,1.218,0.1192,,,,,,,82.5807,0.103,16.6581,0.1125,0.7613,0.0467,89.1706,8.891,1.9383,PC,PC,4.4506999999999985e-133,7.8425,-0.22723000000000002,1.145,,,,,,,,,4.4812,19.871719,9.61e-06,45.188974,9.9e-05,-0.2578,0.366,-0.2024,0.357,0.0001958,0.000262,0.0001835,0.000258,-0.14038,0.201,0.11847,0.13,0.18369,0.18,-0.06669,0.189,0.21559,0.139,0.22566999999999998,0.145
15168,8866137,1,,q1_q17_dr24_tce,2015-01-15,008/008866/008866137/dv/kplr008866137-001-20141002224145_dvs.pdf,008/008866/008866137/dv/kplr008866137-20141002224145_dvr.pdf,33.4178,0.000172106,155.58700000000002,0.00414402,2454990.0,0.00414402,0.039154598,0.0019211709,26.089348,4.1193085,87.98,0.3794,0.9202,0.02775,4.724,0.285,0.9788,0.3603,1180.0,47.05,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5871834,-0.3824636,1.0867383,-0.499007,37,mandel-agol_geometric_transit_model,1,27.58,1246.0,1560.0,29.68,455.0,34,277.2,63.25,,,3.183,0.1562,0.1897,6.514e-07,450.0,41.1,,,1,,11111111111111111,5142.0,162.0,4.61,0.11,-0.12,0.33,0.745,0.128,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6793,3.531,-3.469,13.22,23.43,6.417999999999999,25.99,0.2771,38.26,1.061,0.1335,,,,,,,98.3783,0.0974,1.6069,0.094,0.0148,0.0045,99.4963,0.5037,0.0,PC,PC,2.4863999999999994e-131,7.4349,-0.1179,1.0719,,,,,,,,,0.58668,18.877463,1.44e-05,45.198307,0.00014,-0.02582,0.546,-0.01019,0.505,-8.478e-05,0.000661,0.0002379,0.000629,0.010548,0.239,0.15589,0.216,0.15625,0.172,-0.14299,0.203,0.33979,0.2,0.36865,0.22
15313,9072639,1,,q1_q17_dr24_tce,2015-01-15,009/009072/009072639/dv/kplr009072639-001-20141002224145_dvs.pdf,009/009072/009072639/dv/kplr009072639-20141002224145_dvr.pdf,1.18284,8.287559999999999e-06,131.984,0.00268282,2454960.0,0.00268282,0.0045239082,0.000785205,2.372617,1.6727892,74.05,30.66,0.652,0.7613,2.91,0.4306,0.02272,0.03947,21.8,1.823,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.25403339999999996,0.9728540000000001,-0.7756248,0.239235,1131,mandel-agol_geometric_transit_model,1,14.64,26030.0,30950.0,16.84,14470.0,1112,15460.0,2089.0,,,1.303,0.2261,0.02371,1.108e-07,2800.0,404.0,,,1,,11111111111111111,6017.0,130.0,3.7,0.21,-0.38,0.16,2.639,0.752,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.8371,1.42,-1.707,0.2452,-0.2724,6.69,13.45,0.4467,16.07,1.088,0.1269,,,,,,,28.3069,0.1738,59.2251,0.2255,12.468,0.1215,21.3036,60.5826,18.1137,PC,AFP,4.0967e-34,7.7876,-0.056337,1.1145,,,,,,,,,6.0581,18.923516,1.85e-05,45.485085999999995,0.000166,-0.4292,0.701,-0.6233,0.599,1.296e-05,1.53e-05,1.31e-05,1.31e-05,-1.3757,0.357,0.68552,0.54,1.5371,0.53,-1.3352,0.387,0.74726,0.581,1.5301,0.584
15367,9006186,3,,q1_q17_dr24_tce,2015-01-15,009/009006/009006186/dv/kplr009006186-003-20141002224145_dvs.pdf,009/009006/009006186/dv/kplr009006186-20141002224145_dvr.pdf,4.27225,1.48133e-05,133.221,0.00238264,2454970.0,0.00238264,0.0066204339,0.0028267596,13.606599,22.652958,88.22,16.82,0.422,3.29,2.192,0.07777,0.01752,0.06621,51.57,3.49,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5956100000000001,-0.2804676,0.8999968,-0.4334206,279,mandel-agol_geometric_transit_model,1,15.82,4660.0,5605.0,17.18,3510.0,269,3240.0,565.5,,,0.5996,0.256,0.05057,1.169e-07,976.0,74.9,,,4,,11111111111111111,5463.0,109.0,4.58,0.12,0.07,0.15,0.83,0.12300000000000001,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.7877,3.677,-2.865,1.004,0.7792,4.703,14.25,3.286,18.1,1.11,0.201,,,,,,,96.575,0.1593,2.9039,0.1275,0.5211,0.0376,98.7243,0.8701,0.4056,PC,PC,6.666e-40,7.5594,-0.13844,1.093,,,,,,,,,5.921,19.013842,1.27e-05,45.384316,0.000135,0.3941,0.483,-0.1224,0.487,-3.211e-05,2.49e-05,1.1879999999999999e-06,2.51e-05,-0.62432,0.401,-1.2519,0.322,1.399,0.408,-0.7736,0.435,-1.2691,0.305,1.4863,0.424
15613,10187017,5,,q1_q17_dr24_tce,2015-01-15,010/010187/010187017/dv/kplr010187017-005-20141002224145_dvs.pdf,010/010187/010187017/dv/kplr010187017-20141002224145_dvr.pdf,5.28695,2.13611e-05,135.85,0.00298177,2454970.0,0.00298177,0.0058545764,0.0047603920000000004,15.0324,39.52917,89.95,813.0,0.01255,213.3,2.702,0.08605,0.01573,0.09624,43.9,3.004,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6591315999999999,-0.6349090000000001,1.3507236,-0.5544296,229,mandel-agol_geometric_transit_model,1,15.59,4840.0,5579.0,18.89,2834.0,217,7070.0,830.0,,,0.4766,0.3875,0.05512,1.4849999999999999e-07,796.0,32.4,,,6,,11111111111111111,4903.0,103.0,4.59,0.05,0.08,0.16,0.746,0.052000000000000005,SPE61,SPE61,SPE61,DSEP,,,,,,,,,,,,,,,,,,,0.7839,3.022,-2.754,2.401,2.542,4.015,14.34,6.269,18.3,1.087,0.192,,,,,,,90.2219,0.1725,8.7586,0.1649,1.0195,0.0575,94.7779,4.1338,1.0882,PC,PC,1.3149000000000002e-39,7.6845,-0.033681,1.0961,,,,,,,,,6.9323,18.765526,2.15e-05,47.208032,0.000162,0.3488,0.788,0.008929,0.582,-4.213e-05,3.46e-05,-1.825e-05,2.56e-05,0.26101,0.344,-1.0285,0.463,1.0611,0.519,-0.82964,0.32,-1.4948,0.41,1.7096,0.442
15684,10253547,2,,q1_q17_dr24_tce,2015-01-15,010/010253/010253547/dv/kplr010253547-002-20141002224145_dvs.pdf,010/010253/010253547/dv/kplr010253547-20141002224145_dvr.pdf,25.7459,0.000250344,135.946,0.00777774,2454970.0,0.00777774,0.011118453,0.005670084000000001,20.470613,50.87965,88.06,10.13,0.6914,1.899,7.089,0.6289,0.1479,0.8148,129.5,8.609,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.41671,0.4926996,-0.18803399999999998,-0.0013864,52,mandel-agol_geometric_transit_model,1,15.75,2924.0,3337.0,19.04,663.0,50,352.2,142.5,,,1.678,0.8557,0.1768,1.146e-06,753.0,96.8,,,2,,11111111111111111,6103.0,136.0,4.2,0.15,0.02,0.12,1.383,0.35,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.7215,3.952,-3.361,4.025,-1.934,6.422000000000001,16.64,1.051,23.07,0.9461,0.202,,,,,,,95.3823,0.0523,4.4722,0.0606,0.1456,0.0183,98.1278,1.4134,0.4588,PC,PC,3.033e-57,7.3749,0.0097343,1.046,,,,,,,,,4.8673,18.771324,2.89e-05,47.398355,0.000293,-0.1849,1.05,-1.206,1.05,5.707000000000001e-06,0.000137,0.0001482,0.000137,0.060098,0.694,0.18015,0.694,0.18991,0.719,0.13728,0.761,0.052152,0.629,0.14686,0.74
15742,10190075,1,,q1_q17_dr24_tce,2015-01-15,010/010190/010190075/dv/kplr010190075-001-20141002224145_dvs.pdf,010/010190/010190075/dv/kplr010190075-20141002224145_dvr.pdf,11.1916,6.81032e-05,138.043,0.00478101,2454970.0,0.00478101,0.012473463,0.00767719,30.549390999999996,86.34835,88.73,7.867,0.6795,2.273,2.101,0.2486,0.04758,0.3002,163.7,14.78,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.45067240000000003,0.3023804,0.10663239999999999,-0.12832960000000002,120,mandel-agol_geometric_transit_model,1,11.83,1935.0,2357.0,12.05,1521.0,116,882.9,157.3,,,1.247,0.7674,0.09823,3.9850000000000003e-07,794.0,164.0,,,1,,11111111111111111,5896.0,173.0,4.52,0.3,-0.08,0.3,0.9159999999999999,0.374,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7221,2.909,-3.373,4.017,7.279,6.6339999999999995,11.08,0.2719,15.34,1.068,0.3044,,,,,,,99.2039,0.0505,0.7843,0.0483,0.0118,0.006,99.7128,0.2872,0.0,PC,PC,1.1282000000000001e-24,7.6416,-0.063821,1.0938,,,,,,,,,9.1498,18.889082000000002,3.3e-05,47.208853000000005,0.000333,2.207,1.21,0.08116,1.2,-0.0003401,0.000198,-2.698e-05,0.000197,-0.3366,0.578,-0.0073762,0.633,0.33668,0.63,-0.22817,0.586,-0.044491,0.612,0.23246999999999998,0.614
15967,10090854,1,,q1_q17_dr24_tce,2015-01-15,010/010090/010090854/dv/kplr010090854-001-20141002224145_dvs.pdf,010/010090/010090854/dv/kplr010090854-20141002224145_dvr.pdf,12.6306,9.45115e-05,136.704,0.00582182,2454970.0,0.00582182,0.016141986,0.021366391000000002,41.308606,231.82812,89.58,26.17,0.3,17.19,2.268,0.4116,0.03953,0.498,311.0,33.76,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.473818,0.10052,0.4527576,-0.27805359999999996,84,mandel-agol_geometric_transit_model,1,9.892,1536.0,1818.0,9.086,1066.0,81,615.2,99.07,,,1.406,1.861,0.1015,5.064999999999999e-07,689.0,118.0,,,1,,11111101110111011,5571.0,165.0,4.58,0.21,-0.22,0.3,0.7979999999999999,0.27,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.714,2.575,-3.024,-1.594,8.662,6.598,8.977,0.07384,12.57,1.102,0.3368,,,,,,,97.622,0.0652,1.9337,0.0464,0.4442,0.0316,99.1255,0.5906,0.284,PC,PC,4.6584e-17,7.5869,-0.11556,1.0938,,,,,,,,,3.069,19.826179999999997,2.86e-05,47.011343,0.000327,-1.297,1.05,-0.4221,1.18,8.942e-05,0.000328,-0.0003164,0.000368,0.12004,0.832,0.56076,0.495,0.57347,0.514,-0.81191,0.812,-0.38814,0.384,0.89992,0.751
16281,10203349,1,,q1_q17_dr24_tce,2015-01-15,010/010203/010203349/dv/kplr010203349-001-20141002224145_dvs.pdf,010/010203/010203349/dv/kplr010203349-20141002224145_dvr.pdf,17.1464,7.48885e-05,140.664,0.0039231,2454970.0,0.0039231,0.020994005,0.007715673,24.438484,44.894764,88.29,5.932,0.7309,1.187,3.821,0.5649,0.1649,0.6703,450.8,16.81,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.2997112,0.7893505999999999,-0.5107938,0.11674739999999999,68,mandel-agol_geometric_transit_model,1,27.92,1987.0,2324.0,28.76,871.0,66,557.9,115.4,,,1.959,0.7199,0.1263,3.678e-07,686.0,149.0,,,1,,11111111111111,5978.0,192.0,4.54,0.3,-0.42,0.28,0.855,0.368,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.726,3.197,-3.33,4.393,-2.282,6.7620000000000005,25.73,0.09007,35.44,1.085,0.1294,,,,,,,99.4361,0.0361,0.5463,0.0386,0.0176,0.0059,99.7788,0.2212,0.0,PC,PC,1.7634999999999998e-111,7.8122,-0.41977,1.1672,,,,,,,,,2.793,19.33622,1.3e-05,47.258024,0.000125,0.04982,0.476,0.1591,0.45,-4.381e-05,0.000215,-0.0001697,0.000205,0.064575,0.138,-0.21007,0.133,0.21977,0.14,0.040482,0.143,-0.48595,0.143,0.48763,0.143
16299,10352333,1,,q1_q17_dr24_tce,2015-01-15,010/010352/010352333/dv/kplr010352333-001-20141002224145_dvs.pdf,010/010352/010352333/dv/kplr010352333-20141002224145_dvr.pdf,1.57061,3.28607e-06,131.526,0.00042963800000000004,2454960.0,0.00042963800000000004,0.012261663,0.003940541,14.928072,23.716682,88.79,19.41,0.3164,4.553,0.7728,0.03242,0.01039,0.03647,170.3,7.699,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.11890160000000001,1.3354596,-1.1211876,0.348094,678,mandel-agol_geometric_transit_model,1,30.13,8040.0,9865.0,28.19,8671.0,666,19480.0,2110.0,,,0.9273,0.298,0.023030000000000002,3.212e-08,1350.0,961.0,,,1,,11111101110111011,5565.0,194.0,4.58,0.8,-1.06,0.36,0.693,0.988,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.8609,3.303,-2.815,0.5906,0.3469,22.06,22.2,4.089,25.78,1.357,0.1268,,,,,,,81.1635,0.2368,18.1586,0.2258,0.6779,0.045,88.0126,9.902,2.0854,PC,PC,1.1385999999999995e-77,8.4389,0.075261,1.1881,,,,,,,,,12.073,19.766895,9.41e-06,47.487085,9.08e-05,-0.25,0.344,0.5934,0.327,5.168e-05,5.86e-05,-9.191e-05,5.59e-05,0.29899,0.177,0.081875,0.231,0.30999,0.238,0.39682,0.172,0.18966,0.213,0.43982,0.218
16378,10015937,1,,q1_q17_dr24_tce,2015-01-15,010/010015/010015937/dv/kplr010015937-001-20141002224145_dvs.pdf,010/010015/010015937/dv/kplr010015937-20141002224145_dvr.pdf,59.6583,0.000453626,168.08900000000003,0.00580435,2455000.0,0.00580435,0.038133147,0.0020762860999999997,36.404115999999995,5.2007923,88.51,0.2392,0.9467,0.01741,5.334,0.3693,1.482,0.5117,1061.0,60.9,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3936896,0.2766852,0.3064024,-0.2324516,21,mandel-agol_geometric_transit_model,1,21.5,700.1,833.5,23.79,260.0,19,139.8,36.58,,,2.892,0.1575,0.2709,1.373e-06,378.0,38.0,,,1,,1111111111111111,5349.0,175.0,4.63,0.11,-0.52,0.36,0.695,0.132,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.648,4.056,-4.677,21.07,-11.33,6.894,19.8,3.023,30.55,1.086,0.2362,,,,,,,98.7324,0.0431,1.2588,0.0424,0.0088,0.0041,99.588,0.412,0.0,PC,PC,4.5608e-77,7.4722,-0.076935,1.0718,,,,,,,,,13.883,19.576273999999998,1.37e-05,46.989591,0.000177,-0.1554,0.503,-0.6088,0.635,0.0001252,0.000557,-0.001272,0.000714,-0.096513,0.212,0.12727,0.237,0.15973,0.231,-0.15961,0.206,-0.23851,0.233,0.28699,0.228
16448,9715631,1,,q1_q17_dr24_tce,2015-01-15,009/009715/009715631/dv/kplr009715631-001-20141002224145_dvs.pdf,009/009715/009715631/dv/kplr009715631-20141002224145_dvr.pdf,425.477,0.0143141,149.063,0.026937,2454980.0,0.026937,0.033203803,0.0022488170999999998,69.541628,15.226603,89.23,0.1934,0.9351,0.03083,20.54,1.852,4.38,2.193,858.3,68.59,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5269298000000001,0.114916,0.3109672,-0.2039154,4,mandel-agol_geometric_transit_model,1,12.94,546.5,682.2,18.94,52.0,3,22.0,12.65,,,3.703,0.2508,1.154,2.588e-05,248.0,53.8,,,1,,11111111111111111,5977.0,222.0,4.47,0.29,0.21,0.29,1.022,0.43700000000000006,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7094,4.137,-6.797,96.85,96.36,8.724,12.74,7.689,17.96,1.016,0.5335,,,,,,,70.3753,0.3004,11.1856,0.1507,18.4391,0.2237,78.4145,9.0476,12.5379,PC,PC,6.7788e-21,9.1195,-2.1731,1.6028,,,,,,,,,0.70309,19.603832,2.07e-05,46.440915000000004,0.000238,-0.325,0.771,-0.4136,0.856,0.0001896,0.000678,0.0002575,0.000765,-0.41576,0.464,0.19333,0.769,0.45851,0.532,-0.54301,0.321,0.089638,0.973,0.5503600000000001,0.773
16494,9963524,3,,q1_q17_dr24_tce,2015-01-15,009/009963/009963524/dv/kplr009963524-003-20141002224145_dvs.pdf,009/009963/009963524/dv/kplr009963524-20141002224145_dvr.pdf,18.3697,2.2262800000000003e-05,131.866,0.00100916,2454960.0,0.00100916,0.028861999,0.008956213000000001,66.014865,75.5115,90.0,302.3,0.003322,348.2,2.187,0.1322,0.06136,0.1602,1040.0,20.76,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6011795999999999,-0.38155159999999994,1.0643036,-0.49265600000000004,58,mandel-agol_geometric_transit_model,1,53.88,1091.0,1154.0,72.72,715.0,54,5176.0,1386.0,,,2.551,0.7916,0.1279,1.033e-07,582.0,28.2,,,4,,11111101110111011,5244.0,108.0,4.54,0.07,-0.04,0.16,0.81,0.071,SPE58,SPE58,SPE58,DSEP,,,,,,,,,,,,,,,,,,,0.7014,3.785,-3.059,-1.82,5.579,15.54,56.59,0.02982,80.68,0.9521,0.05406,,,,,,,90.8407,0.1359,8.733,0.1151,0.4263,0.0367,94.8445,4.0927,1.0627,PC,PC,0.0,7.7632,-0.1969,1.1298,,,,,,,,,33.892,19.776981,5.17e-06,46.835106,4.67e-05,-0.09896,0.191,-0.589,0.168,0.0004378,0.000206,0.0003873,0.000191,0.11658,0.119,0.011126,0.114,0.11711,0.119,0.091766,0.121,-0.05742,0.114,0.10825,0.129
16511,9716028,1,,q1_q17_dr24_tce,2015-01-15,009/009716/009716028/dv/kplr009716028-001-20141002224145_dvs.pdf,009/009716/009716028/dv/kplr009716028-20141002224145_dvr.pdf,17.3733,0.000130545,138.282,0.00605913,2454970.0,0.00605913,0.0072784451,0.010563835,38.289798,269.65186,89.99,1539.0,0.006891,1029.0,3.491,0.2736,0.02523,0.3931,63.31,5.613,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4255184,0.5101180000000001,-0.245914,0.0293556,75,mandel-agol_geometric_transit_model,1,11.43,2055.0,2449.0,13.9,962.0,73,638.7,210.2,,,1.229,1.783,0.141,7.064e-07,903.0,124.0,,,1,,11111111111111111,6180.0,132.0,4.15,0.17,0.07,0.13,1.547,0.418,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.6156,3.1,-2.389,8.671,0.5381,6.872999999999999,11.58,0.4789,18.82,0.9868,0.2063,,,,,,,90.2163,0.1292,9.6524,0.1314,0.1313,0.0157,94.5154,4.5825,0.9021,PC,PC,8.5461e-29,7.3729,0.015623,1.0447,,,,,,,,,2.8077,19.613973,2.69e-05,46.479884000000006,0.000274,-0.5894,1.0,-0.3096,0.988,5.059e-05,6.34e-05,9.662e-06,6.26e-05,-0.09095,0.471,-0.47641,0.448,0.48501,0.449,-0.056439,0.469,-0.59384,0.45,0.5965199999999999,0.45
