rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tcet_period,tcet_period_err,tcet_time0bk,tcet_time0bk_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_mesmedian,tce_mesmad,tce_maxmes,tce_minmes,tce_maxmesd,tce_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce_fwm_stat,tce_fwm_sra,tce_fwm_sra_err,tce_fwm_sdec,tce_fwm_sdec_err,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_mra,tce_dikco_mra_err,tce_dikco_mdec,tce_dikco_mdec_err,tce_dikco_msky,tce_dikco_msky_err
16383,10033959,1,,q1_q17_dr24_tce,2015-01-15,010/010033/010033959/dv/kplr010033959-001-20141002224145_dvs.pdf,010/010033/010033959/dv/kplr010033959-20141002224145_dvr.pdf,103.125,0.00100251,230.68400000000003,0.00628364,2455060.0,0.00628364,0.02437376,0.03993762,320.24651,2294.5857,89.89,2.184,0.592,7.964,2.056,0.9828,0.0744,1.195,653.0,44.39,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.49979759999999995,0.10439870000000001,0.3852545,-0.2420112,10,mandel-agol_geometric_transit_model,1,30.92,424.6,154.6,35.67,130.0,9,801.4,105.4,,,2.66,4.358,0.4305,2.79e-06,389.0,0.00126,,,0,,11111101110111011,5780.0,0.0,4.44,0.0,0.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,,,,,,,,,,,,,,,,,,,0.6976,40.22,-29.85,-9.196,-9.083,52.21,52.22,0.0,74.86,0.592,0.5716,,,,,,,12.3983,0.1804,23.6928,0.2877,63.9089,0.2635,10.5031,10.6657,78.8312,NTP,NTP,4.0259e-09,76.589,-48.993,17.778,,,,,,,,,9.1544,19.964539000000002,1.14e-05,46.94806,9.88e-05,0.8526,0.421,0.4996,0.356,-0.0002876,0.000284,-0.0002174,0.000255,1.1354,0.794,-0.5705,0.871,1.2706,1.02,2.163,1.03,-0.66533,0.806,2.263,1.17
12519,8375132,1,,q1_q17_dr24_tce,2015-01-15,008/008375/008375132/dv/kplr008375132-001-20141002224145_dvs.pdf,008/008375/008375132/dv/kplr008375132-20141002224145_dvr.pdf,505.963,0.00816285,400.835,0.0140807,2455230.0,0.0140807,0.012240926000000001,0.03556218,1462.5362,9458.199,89.97,0.3792,0.6953,5.185,1.944,0.4925,0.04501,0.7358,155.3,41.11,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.8736511999999999,-0.8988248,1.0067225,-0.0183992,2,mandel-agol_geometric_transit_model,1,7.315,47.35,31.85,7.316,39.0,2,128.3,12.65,,,204.7,594.7,1.381,1.485e-05,1530.0,202.0,,,0,,11111111111111111,3288.0,110.0,0.2,0.22,0.04,0.22,153.3,39.21,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6519,6.438,-10.91,-116.2,-116.4,30.43,10.78,0.0,16.53,0.6789,1.012,,,,,,,0.2878,0.0302,0.7782,0.0445,98.9339,0.054,0.0001,0.8611,99.1389,NTP,NTP,1.3256e-13,10.374,-2.8233,1.8689,,,,,,,,,4.5256,19.679702,0.000314,44.32005,0.00193,-1.014,12.1,6.444,6.94,0.0001532,0.00189,-0.001017,0.00108,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
555,2719125,2,,q1_q17_dr24_tce,2015-01-15,002/002719/002719125/dv/kplr002719125-002-20141002224145_dvs.pdf,002/002719/002719125/dv/kplr002719125-20141002224145_dvr.pdf,1.845,2.66238e-05,132.5,0.00811288,2454970.0,0.00811288,0.003344938,0.0007334232,1.7969806000000002,1.5357062,70.54,62.47,0.5987,1.336,6.315,2.406,0.03276,0.07577,12.08,1.37,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.38934,0.663808,-0.5526,0.161428,730,mandel-agol_geometric_transit_model,1,9.254,29810.0,35070.0,9.62,9360.0,719,9502.0,1133.0,,,0.6475,0.142,0.03381,3.2520000000000003e-07,2360.0,706.0,,,0,,11111111111111111,7370.0,321.0,4.12,0.34,-0.14,0.4,1.774,1.052,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,3.368,5.013,-9.361,-0.4291,0.47,3.722,8.487,0.9442,2.52,1.09,1.103,,,,,,,0.2283,0.0194,99.0366,0.0359,0.7351,0.0268,0.0,99.9178,0.0822,AFP,AFP,2.8952e-24,5.0518,-2.8734,1.1253,,,,,,,,,8.3727,19.517858,3.38e-05,37.921425,0.000427,-1.311,1.44,-1.784,1.54,1.543e-05,1.74e-05,2.269e-05,1.86e-05,1.2897,0.436,0.7331,0.606,1.4835,0.559,1.3082,0.476,0.81732,0.601,1.5425,0.577
4841,5263749,3,,q1_q17_dr24_tce,2015-01-15,005/005263/005263749/dv/kplr005263749-003-20141002224145_dvs.pdf,005/005263/005263749/dv/kplr005263749-20141002224145_dvr.pdf,4.96933,4.15144e-05,133.942,0.00583966,2454970.0,0.00583966,0.0050786031,0.0010341239,2.3961898999999995,2.1782146,79.0,56.65,0.4574,1.91,14.18,2.562,0.09048,0.2,29.01,3.162,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.24820679999999998,1.0931356,-1.0386838,0.36105279999999995,276,mandel-agol_geometric_transit_model,1,10.86,21890.0,19430.0,48.69,3458.0,265,10800.0,13730.0,,,1.043,0.2124,0.06081,3.387e-07,1620.0,329.0,,,0,,11111111111111111,6614.0,195.0,3.97,0.29,-0.36,0.28,1.882,0.754,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,1.244,3.27,-1.316,3.402,1.008,4.77,11.45,3.559,9.211,0.948,0.1149,,,,,,,0.0528,0.0107,99.4596,0.0355,0.4875,0.0367,0.0,99.9225,0.0775,AFP,AFP,2.545399999999999e-86,4.2453,0.20146,0.5724899999999999,,,,,,,,,8.4685,19.216373,1.12e-05,40.445190000000004,0.000155,-0.6291,0.461,0.3965,0.558,1.63e-05,1.34e-05,-1.396e-05,1.62e-05,-0.5824,0.305,0.5218,0.45,0.78197,0.361,-0.19331,0.282,0.41292,0.483,0.45593,0.351
20191,12019440,1,,q1_q17_dr24_tce,2015-01-15,012/012019/012019440/dv/kplr012019440-001-20141002224145_dvs.pdf,012/012019/012019440/dv/kplr012019440-20141002224145_dvr.pdf,3.24326,1.47799e-07,133.66899999999998,2.9155e-05,2454970.0,2.9155e-05,0.1187718,0.00025701509999999996,8.8949814,0.08570308,88.42,0.2584,0.2445,0.03775,3.041,0.006569,0.3412,0.007365,16640.0,11.5,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.425407,0.44967460000000004,-0.1251502,-0.0303726,414,mandel-agol_geometric_transit_model,1,1631.0,9944.0,11700.0,1696.0,5239.0,402,486700.0,2813.0,,,13.34,0.02886,0.044289999999999996,1.346e-09,1300.0,297.0,,,1,,11111111111111111,6109.0,210.0,4.46,0.3,0.0,0.3,1.0290000000000001,0.465,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6623,2.131,-2.533,1.186,2.311,137.5,1706.0,0.1008,2575.0,0.956,0.001485,,,,,,,95.3099,0.0922,4.6221,0.0912,0.068,0.0122,98.4772,1.4838,0.039,PC,PC,0.0,7.5634,-0.013026,1.0759,,,,,,,,,565.87,19.666423,2.33e-07,50.470065000000005,2.37e-06,0.08912,0.008029999999999999,0.01789,0.00855,-0.001677,0.000473,-0.0008852,0.000727,0.020107,0.0668,-0.0065594,0.0668,0.021149,0.0668,0.063315,0.0682,-0.048004,0.0674,0.079455,0.0679
19659,12300524,1,,q1_q17_dr24_tce,2015-01-15,012/012300/012300524/dv/kplr012300524-001-20141002224145_dvs.pdf,012/012300/012300524/dv/kplr012300524-20141002224145_dvr.pdf,32.0334,0.00041256800000000004,146.811,0.01123,2454980.0,0.01123,0.0083207429,0.015156673999999998,45.24913,385.27078,89.66,40.82,0.266,29.97,5.26,0.6099,0.04668,0.883,82.07,9.772,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.46575479999999997,0.30884959999999995,0.0643836,-0.1073972,45,mandel-agol_geometric_transit_model,1,8.298,1742.0,2084.0,12.36,572.0,43,371.7,124.9,,,0.9125,1.662,0.2043,1.754e-06,591.0,140.0,,,1,,11111111111111111,6039.0,198.0,4.48,0.32,0.07,0.27,1.005,0.473,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7449,2.861,-3.267,19.6,-6.784,7.348,7.8629999999999995,0.2599,10.56,1.055,0.4155,,,,,,,46.2938,0.2166,14.2547,0.1944,39.4514,0.1389,47.4298,18.99,33.5802,PC,PC,6.5132999999999996e-15,7.1858,0.025898,1.0171,,,,,,,,,20.929,19.139351,3.87e-05,51.015043,0.000438,0.4303,1.32,-3.661,1.58,-4.393e-05,0.000108,0.0003057,0.000129,0.40183,1.1,1.6079,1.54,1.6574,0.926,0.43293,0.976,1.7934,1.33,1.8449,1.01
2525,4736569,2,,q1_q17_dr24_tce,2015-01-15,004/004736/004736569/dv/kplr004736569-002-20141002224145_dvs.pdf,004/004736/004736569/dv/kplr004736569-20141002224145_dvr.pdf,7.0739,5.63964e-05,136.649,0.00637554,2454970.0,0.00637554,0.01497601,0.02135872,15.735491,85.19941,87.44,28.37,0.7038,3.973,2.512,0.6017,0.07239,0.8961,234.0,27.4,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.30550959999999994,0.3509216,0.37902040000000004,-0.28151659999999995,154,mandel-agol_geometric_transit_model,1,9.255,3247.0,3704.0,10.33,1937.0,148,1594.0,272.2,,,0.9168,1.308,0.059489999999999994,3.162e-07,647.0,33.3,,,2,,11111111111111,4777.0,173.0,4.69,0.05,-1.08,0.3,0.561,0.040999999999999995,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.713,1.95,-4.118,-0.6875,-0.4167,3.404,8.633,0.1181,12.11,1.072,0.477,,,,,,,94.4471,0.0904,5.1025,0.0986,0.4504,0.0275,97.5998,1.737,0.6632,PC,PC,1.0059e-16,7.3927,0.023948,1.0472,,,,,,,,,6.4319,19.244574,3.18e-05,39.824368,0.000359,-0.8713,1.32,1.288,1.29,0.0001657,0.000309,-0.0003638,0.000303,-0.7849,0.493,1.4507,0.891,1.6494,0.818,-0.76086,0.501,1.3611,0.926,1.5593,0.844
14671,9229657,1,,q1_q17_dr24_tce,2015-01-15,009/009229/009229657/dv/kplr009229657-001-20141002224145_dvs.pdf,009/009229/009229657/dv/kplr009229657-20141002224145_dvr.pdf,2.66831,8.24113e-06,131.687,0.00182466,2454960.0,0.00182466,0.019015998,0.0021781712,3.2730648999999996,1.6218964,73.3,9.768,0.9407,0.06849,2.44,0.2306,0.349,0.4069,275.9,14.34,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.48520240000000003,0.1588864,0.3107304,-0.21229360000000003,503,mandel-agol_geometric_transit_model,1,23.36,9505.0,11350.0,22.95,6422.0,493,3869.0,618.0,,,1.865,0.2137,0.03759,7.739e-08,1250.0,211.0,,,1,,11111111111111111,5806.0,186.0,4.53,0.25,-0.04,0.28,0.899,0.298,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6583,2.035,-1.825,1.375,-0.5902,4.712,21.17,0.01654,32.15,1.104,0.08622,,,,,,,79.3412,0.2021,19.9748,0.1961,0.684,0.0369,86.5114,11.2211,2.2675,PC,PC,2.5052999999999995e-90,7.304,-0.14991,1.0596,,,,,,,,,45.866,19.738329,1.61e-05,45.6268,0.000164,-1.865,0.607,-0.9354,0.591,0.000557,0.000168,0.0002642,0.000164,0.073855,0.24,0.12065,0.221,0.14146,0.264,0.047852,0.25,0.030416,0.219,0.0567,0.242
6192,6463772,2,,q1_q17_dr24_tce,2015-01-15,006/006463/006463772/dv/kplr006463772-002-20141002224145_dvs.pdf,006/006463/006463772/dv/kplr006463772-20141002224145_dvr.pdf,0.931681,1.07845e-05,131.79,0.0069868,2454960.0,0.0069868,0.019803893,0.0035568834000000004,1.0223007,0.0036348890999999997,16.04,2.516,0.9825,0.011,1.903,0.1853,0.7398,0.361,245.5,24.02,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.289785,0.8860368000000001,-0.6848479999999999,0.2038254,1439,mandel-agol_geometric_transit_model,1,15.66,33440.0,40350.0,12.6,18320.0,1408,22440.0,1301.0,,,5.256,0.9439,0.02021,1.5589999999999999e-07,2950.0,740.0,,,0,,11111111111111111,6095.0,215.0,3.77,0.47,-0.26,0.33,2.432,1.208,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.9003,1.633,-2.967,0.5994,0.6865,3.196,12.7,0.0,14.1,1.233,0.2336,,,,,,,0.5324,0.0258,96.9826,0.0972,2.485,0.0886,0.0044,99.4133,0.5823,AFP,AFP,1.5503e-43,6.3999,-0.15245,0.9322,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-0.019938,0.113,-0.016406,0.0964,0.02582,0.111,-0.09867,0.115,0.043274,0.101,0.10774,0.118
3425,3967760,2,,q1_q17_dr24_tce,2015-01-15,003/003967/003967760/dv/kplr003967760-002-20141002224145_dvs.pdf,003/003967/003967760/dv/kplr003967760-20141002224145_dvr.pdf,8.77513,5.1603199999999994e-05,133.705,0.00452545,2454970.0,0.00452545,0.018158893,0.032893777,20.549666000000002,142.7477,89.4,90.58,0.2167,30.98,3.245,0.6542,0.06068,0.9589,404.8,31.23,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6458272,-0.3963708,1.0095684999999999,-0.46544079999999993,119,mandel-agol_geometric_transit_model,1,12.96,2800.0,3474.0,15.4,1495.0,114,5160.0,270.0,,,1.855,3.36,0.08267999999999999,3.2409999999999994e-07,816.0,150.0,,,2,,11111011101110111,5497.0,160.0,4.49,0.26,0.26,0.24,0.9359999999999999,0.33899999999999997,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7434,3.351,-2.549,1.137,-0.5517,3.3960000000000004,12.52,0.002106,16.84,1.036,0.2036,,,,,,,96.9811,0.0903,2.5498,0.0928,0.469,0.0382,98.8761,0.7624,0.3614,PC,PC,4.7257e-34,7.2544,-0.066482,1.0393,,,,,,,,,10.791,19.662917999999998,2.52e-05,39.03245,0.000264,-0.2858,1.06,1.404,0.952,0.0002234,0.00043,-0.0006614,0.000388,0.68644,0.418,0.21605,0.354,0.71964,0.413,0.77277,0.424,0.19528,0.354,0.79706,0.421
16717,9844088,1,,q1_q17_dr24_tce,2015-01-15,009/009844/009844088/dv/kplr009844088-001-20141002224145_dvs.pdf,009/009844/009844088/dv/kplr009844088-20141002224145_dvr.pdf,3.75083,9.95052e-07,133.643,0.000162565,2454970.0,0.000162565,0.046546896,0.0036072307,13.320609,4.2702913,87.85,2.801,0.4998,0.4905,1.978,0.06982,0.1156,0.08378,2467.0,13.58,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5754708000000001,-0.1052388,0.6235552,-0.32748520000000003,285,mandel-agol_geometric_transit_model,1,201.2,4349.0,5377.0,221.2,3679.0,282,14540.0,710.2,,,4.825,0.3739,0.04834,8.549e-09,1130.0,223.0,,,1,,11111101110111011,5776.0,181.0,4.51,0.29,0.21,0.31,0.95,0.37,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7968,2.568,-3.227,1.242,0.1958,24.86,210.7,0.05608,264.4,0.9551,0.01532,,,,,,,94.7373,0.1049,5.1596,0.1103,0.1031,0.0145,97.7185,1.7637,0.5177,PC,PC,0.0,7.6138,0.010749,1.0802,,,,,,,,,0.064449,19.789222,1.53e-06,46.626373,1.6e-05,-0.08679,0.0569,-0.09581,0.0578,1.234e-05,0.000163,-1.476e-05,0.000187,-0.036256,0.0692,0.00037072,0.0728,0.036258,0.0688,-0.063376,0.0694,0.005568,0.071,0.06362000000000001,0.0694
9388,6522823,3,,q1_q17_dr24_tce,2015-01-15,006/006522/006522823/dv/kplr006522823-003-20141002224145_dvs.pdf,006/006522/006522823/dv/kplr006522823-20141002224145_dvr.pdf,0.556888,0.0,131.58,0.0,2454960.0,0.0,0.019723221000000003,0.0,2.8782064,0.0,88.01,0.0,0.1,0.0,1.5,0.0,0.0293,0.0,451.1,0.0,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.2806272,1.0555526000000002,-1.0431077,0.368402,1796,mandel-agol_geometric_transit_model,0,-1.0,-1.0,-1.0,11.46,21480.0,1651,14830.0,1707.0,,,3.689,0.0,0.01465,0.0,3280.0,0.0,,,0,,11111111111111111,6881.0,297.0,4.1,0.28,-0.24,0.34,1.714,0.8490000000000001,PHO54,PHO54,PHO54,DSEP,,,,,,,,,,,,,,,,,,,4.81,7.63,-13.72,0.1406,0.2125,4.436,10.09,0.0,2.098,-0.09908,1.36,,,,,,,0.1281,0.0193,98.5186,0.034,1.3533,0.0347,0.0,99.8654,0.1346,AFP,AFP,7.013799999999999e-30,5.8456,-1.2264,1.0022,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
17390,11350238,3,,q1_q17_dr24_tce,2015-01-15,011/011350/011350238/dv/kplr011350238-003-20141002224145_dvs.pdf,011/011350/011350238/dv/kplr011350238-20141002224145_dvr.pdf,2.78762,0.0,131.518,0.0,2454960.0,0.0,0.010768192,0.0,2.0399593,0.0,87.19,0.0,0.1,0.0,10.5,0.0,0.113,0.0,134.4,0.0,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.36778,0.893432,-0.9372815999999999,0.33810959999999995,462,mandel-agol_geometric_transit_model,0,-1.0,-1.0,-1.0,16.82,4082.0,313,4706.0,1388.0,,,2.418,0.0,0.04537,0.0,2170.0,0.0,,,0,,11111111111111111,7302.0,338.0,4.02,0.28,-0.1,0.4,2.0580000000000003,0.988,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,2.08,7.123,-4.409,1.063,0.6879,4.453,10.13,0.0,4.872,-0.09868,0.4351,,,,,,,0.2465,0.0293,9.0741,0.1831,90.6793,0.18,0.0001,2.0662,97.9338,NTP,NTP,2.1521999999999998e-11,10.78,0.5804699999999999,1.4491,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
5342,5342473,1,,q1_q17_dr24_tce,2015-01-15,005/005342/005342473/dv/kplr005342473-001-20141002224145_dvs.pdf,005/005342/005342473/dv/kplr005342473-20141002224145_dvr.pdf,4.64494,2.1125500000000003e-05,136.024,0.00320391,2454970.0,0.00320391,0.012114317,0.0060051065,6.882981699999999,16.490685,83.48,26.03,0.7818,1.233,3.314,0.2785,0.1002,0.538,144.6,8.664,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.409832,0.4911416,-0.17529560000000002,-0.0080388,224,mandel-agol_geometric_transit_model,1,18.34,6072.0,7119.0,19.12,2886.0,221,1765.0,303.9,,,1.492,0.7398,0.05492999999999999,1.666e-07,1210.0,273.0,,,1,,11110111011101110,6047.0,186.0,4.34,0.28,-0.08,0.3,1.129,0.504,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.5722,2.664,-2.481,-0.5313,2.683,7.121,18.02,0.03595,31.49,1.018,0.1377,,,,,,,98.7482,0.0694,1.1751,0.0744,0.0767,0.0122,99.5773,0.3908,0.032,PC,PC,9.414699999999998e-68,7.2313,-0.13579000000000002,1.0462,,,,,,,,,1.5328,18.955238,1.79e-05,40.569025,0.000226,0.1731,0.735,0.4126,0.812,-3.05e-05,0.000106,-7.08e-05,0.000118,3.8623e-05,0.304,0.25639,0.476,0.25639,0.478,-0.0027819,0.321,0.25269,0.499,0.25271,0.501
13698,9580167,1,,q1_q17_dr24_tce,2015-01-15,009/009580/009580167/dv/kplr009580167-001-20141002224145_dvs.pdf,009/009580/009580167/dv/kplr009580167-20141002224145_dvr.pdf,0.827148,4.0051299999999995e-06,132.082,0.000753942,2454970.0,0.000753942,0.020149892,0.0057665734,2.1565621,1.892961,64.81,29.52,0.9177,0.2,1.305,0.04367,0.1487,0.3457,306.1,18.16,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6220898,-0.571238,1.3184156,-0.5578721999999999,1371,mandel-agol_geometric_transit_model,1,26.03,16810.0,20050.0,22.96,17540.0,1348,24690.0,1943.0,,,1.55,0.4436,0.01563,5.045e-08,1440.0,109.0,,,1,,11111111111111,4865.0,183.0,4.61,0.07,-0.12,0.33,0.705,0.092,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6412,2.463,-1.35,0.399,0.5365,11.32,23.15,0.104,36.11,1.124,0.05833,,,,,,,37.4929,0.2604,59.7044,0.2763,2.8027,0.1002,27.7189,59.2499,13.0311,PC,AFP,3.671599999999999e-105,6.0,-2.1993,1.1657,,,,,,,,,43.074,19.212239,1.66e-06,46.246314,1.35e-05,4.011,0.0619,0.484,0.0487,6.372e-05,2.35e-05,2.86e-07,2.5e-05,-2.951,2.84,-0.97433,2.3,3.1077,2.79,1.6783,0.97,-0.24605,0.439,1.6962,0.962
11985,8806123,1,,q1_q17_dr24_tce,2015-01-15,008/008806/008806123/dv/kplr008806123-001-20141002224145_dvs.pdf,008/008806/008806123/dv/kplr008806123-20141002224145_dvr.pdf,49.4114,6.50837e-05,148.826,0.00103752,2454980.0,0.00103752,0.062352295999999995,0.00054849405,41.760605,1.1746972,88.78,0.04365,0.8882,0.007001,5.268,0.06531,1.227,0.07904,3400.0,34.12,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3836408,0.6180984,-0.3777104,0.079492,28,mandel-agol_geometric_transit_model,1,111.1,1198.0,1416.0,126.8,351.0,26,412.0,47.88,,,7.253,0.0638,0.27,2.371e-07,545.0,144.0,,,2,,11111111111111111,6220.0,207.0,4.41,0.32,-0.1,0.3,1.0659999999999998,0.557,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7532,3.32,-3.677,34.79,7.295,28.95,113.8,1.013,151.0,0.9767,0.03232,,,,,,,83.51,0.155,16.1488,0.1422,0.3412,0.0295,89.6235,8.4996,1.8769,PC,PC,0.0,7.3649,0.012809000000000001,1.0441,,,,,,,,,2.4046,19.069808,3.07e-06,45.053206,3.62e-05,-0.007485,0.117,-0.0141,0.13,0.0003056,0.000498,5.359e-05,0.000612,-0.037998,0.0765,0.02006,0.0733,0.042969,0.0759,0.008371,0.0749,0.028658,0.0766,0.029856,0.0744
12746,8263970,2,,q1_q17_dr24_tce,2015-01-15,008/008263/008263970/dv/kplr008263970-002-20141002224145_dvs.pdf,008/008263/008263970/dv/kplr008263970-20141002224145_dvr.pdf,0.594884,9.97712e-06,132.065,0.00142612,2454970.0,0.00142612,0.012244669,0.00421214,1.6734243999999998,2.30411,65.27,95.61,0.7,1.573,1.986,1.341,0.04656,0.1804,155.0,20.43,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.42070779999999997,0.7632444,-0.8247508,0.30150659999999996,1462,mandel-agol_geometric_transit_model,1,8.916,13890.0,22260.0,10.63,14740.0,1133,46850.0,2484.0,,,2.77,0.9528,0.01647,1.8420000000000002e-07,3750.0,981.0,,,0,,11111111111111111,7587.0,308.0,4.03,0.3,-0.08,0.36,2.073,1.07,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,1.824,5.634,-4.89,0.2116,0.1324,3.6489999999999996,8.577,0.0,4.702,1.039,0.5701,,,,,,,0.0312,0.0081,98.9813,0.0311,0.9874,0.0295,0.0,99.9059,0.0941,AFP,AFP,2.0601e-16,7.4666,0.30818,1.0165,,,,,,,,,25.609,20.056124,6.6e-06,44.106460999999996,8.2e-05,0.3523,0.256,-0.5003,0.295,2.195e-05,4.05e-05,0.0001262,4.72e-05,-0.0038284,0.119,-0.069604,0.077,0.06971,0.0797,0.088187,0.129,0.022935,0.0793,0.09112100000000001,0.128
