rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tcet_period,tcet_period_err,tcet_time0bk,tcet_time0bk_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_mesmedian,tce_mesmad,tce_maxmes,tce_minmes,tce_maxmesd,tce_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce_fwm_stat,tce_fwm_sra,tce_fwm_sra_err,tce_fwm_sdec,tce_fwm_sdec_err,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_mra,tce_dikco_mra_err,tce_dikco_mdec,tce_dikco_mdec_err,tce_dikco_msky,tce_dikco_msky_err
7397,6037581,2,,q1_q17_dr24_tce,2015-01-15,006/006037/006037581/dv/kplr006037581-002-20141002224145_dvs.pdf,006/006037/006037581/dv/kplr006037581-20141002224145_dvr.pdf,20.6788,6.19079e-05,151.692,0.0023385,2454980.0,0.0023385,0.017601162,0.0071525736999999995,26.086021,47.0185,88.52,5.937,0.6725,1.49,4.625,0.4536,0.144,0.5815,328.5,11.8,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.527414,0.07923279999999999,0.3754292,-0.22907039999999998,63,mandel-agol_geometric_transit_model,1,29.01,2151.0,2549.0,47.86,819.0,62,22830.0,864.3,,,2.443,0.9928,0.1517,3.028e-07,749.0,74.3,,,3,,11111111111111111,5865.0,128.0,4.27,0.13,0.16,0.1,1.272,0.24600000000000002,SPE58,SPE58,SPE58,DSEP,,,,,,,,,,,,,,,,,,,0.6575,2.71,-2.878,13.94,-0.8582,5.944,28.04,0.8444,42.64,1.035,0.1027,,,,,,,91.3436,0.1646,8.358,0.1626,0.2985,0.0193,95.1586,3.8893,0.9521,PC,PC,3.0468999999999986e-162,7.2793,-0.0019218,1.034,,,,,,,,,0.0045749,19.349173999999998,8.05e-06,41.331385,8.07e-05,-0.06267,0.326,0.01816,0.29,3.715e-06,0.000108,-1.7190000000000002e-07,9.65e-05,-0.13412,0.163,0.037322,0.229,0.13922,0.183,-0.18785,0.153,0.080614,0.231,0.20442000000000002,0.167
7398,6037581,3,,q1_q17_dr24_tce,2015-01-15,006/006037/006037581/dv/kplr006037581-003-20141002224145_dvs.pdf,006/006037/006037581/dv/kplr006037581-20141002224145_dvr.pdf,2.02482,7.883590000000001e-06,132.35399999999998,0.0018971,2454970.0,0.0018971,0.0075652974,0.0074635430000000004,5.7446915,24.288486,89.38,708.2,0.06179,70.74,2.708,0.2454,0.02041,0.196,69.42,4.33,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.527414,0.07923279999999999,0.3754292,-0.22907039999999998,621,mandel-agol_geometric_transit_model,1,18.05,13170.0,15750.0,19.85,7813.0,600,97760.0,2074.0,,,1.05,1.036,0.03223,8.366e-08,1630.0,161.0,,,3,,11111111111111111,5865.0,128.0,4.27,0.13,0.16,0.1,1.272,0.24600000000000002,SPE58,SPE58,SPE58,DSEP,,,,,,,,,,,,,,,,,,,0.6439,2.434,-2.104,0.9938,1.119,5.024,17.02,0.03694,26.43,1.06,0.1236,,,,,,,84.6949,0.2252,13.1494,0.2226,2.1557,0.0466,88.9667,6.4855,4.5477,PC,PC,3.8981999999999996e-57,7.5619,0.031344,1.0693,,,,,,,,,33.932,19.349187,1.44e-05,41.330921000000004,0.000144,0.4524,0.582,-1.653,0.518,-3.497e-05,4.04e-05,0.000116,3.6e-05,-0.47538,0.287,0.14199,0.278,0.49614,0.286,-0.54022,0.291,0.16213,0.277,0.56402,0.29
7515,6021193,1,,q1_q17_dr24_tce,2015-01-15,006/006021/006021193/dv/kplr006021193-001-20141002224145_dvs.pdf,006/006021/006021193/dv/kplr006021193-20141002224145_dvr.pdf,11.9321,5.70412e-05,142.108,0.00388787,2454980.0,0.00388787,0.012433014,0.0065772072,13.255765,27.943499,88.11,21.17,0.4361,3.977,6.283,0.265,0.09501,0.454,181.4,7.083,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6658841999999999,-0.36753,0.9333114,-0.43809620000000005,90,mandel-agol_geometric_transit_model,1,25.54,4248.0,5189.0,31.39,1144.0,87,808.7,264.7,,,1.88,0.9948,0.1077,3.4329999999999996e-07,904.0,113.0,,,3,,11110111011101110,5712.0,119.0,4.22,0.16,0.48,0.08,1.386,0.342,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.6653,2.5,-2.827,1.558,2.458,6.849,23.79,3.123,35.75,1.074,0.1188,,,,,,,97.9305,0.0465,1.8426,0.0533,0.2269,0.0219,99.2204,0.5659,0.2137,PC,PC,7.117799999999997e-111,7.343,-0.22503,1.0747,,,,,,,,,39.927,18.879497,1.45e-05,41.304968,0.000159,0.9956,0.588,-1.519,0.574,-0.0001994,0.000107,0.0002764,0.000104,0.076708,0.296,0.040301,0.358,0.086651,0.39,0.013853,0.296,0.15619,0.357,0.1568,0.357
7541,5775129,1,,q1_q17_dr24_tce,2015-01-15,005/005775/005775129/dv/kplr005775129-001-20141002224145_dvs.pdf,005/005775/005775129/dv/kplr005775129-20141002224145_dvr.pdf,3.84824,1.3651600000000002e-05,131.915,0.00229472,2454960.0,0.00229472,0.014856495,0.006376869499999999,6.801247900000001,15.54429,82.4,21.74,0.9,0.5009,2.027,0.5445,0.1473,0.7494,190.3,13.07,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.41529520000000003,0.573858,-0.35735320000000004,0.07571839999999999,270,mandel-agol_geometric_transit_model,1,16.92,4371.0,5261.0,17.17,3484.0,267,2041.0,352.9,,,1.855,0.7961,0.051379999999999995,1.215e-07,1320.0,439.0,,,1,,11110111011101110,6362.0,239.0,4.41,0.37,0.07,0.37,1.1440000000000001,0.753,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7025,2.795,-3.4,1.208,0.3,10.62,16.21,0.1778,23.08,1.044,0.2097,,,,,,,64.2077,0.1605,34.4109,0.1825,1.3814,0.0624,66.9274,23.8424,9.2302,PC,PC,1.6335000000000002e-51,7.6061,0.054149,1.0734,,,,,,,,,53.081,19.083660000000002,2.21e-05,41.020895,0.000242,1.323,0.902,-3.511,0.87,-0.0002256,0.000172,0.0006251,0.000166,0.051016,0.237,-0.47603,0.327,0.47875,0.335,0.056221,0.213,-0.49153,0.336,0.49473999999999996,0.334
7561,5942808,2,,q1_q17_dr24_tce,2015-01-15,005/005942/005942808/dv/kplr005942808-002-20141002224145_dvs.pdf,005/005942/005942808/dv/kplr005942808-20141002224145_dvr.pdf,0.626283,3.44146e-06,131.904,0.0005442019999999999,2454960.0,0.0005442019999999999,0.018402458,0.009166401,4.1653426,6.261673,88.62,223.0,0.1,16.06,1.164,0.06638,0.02124,0.07696,426.0,20.83,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6824414000000001,-0.6735949999999999,1.3720912,-0.5539946,1266,mandel-agol_geometric_transit_model,1,34.31,15170.0,18000.0,31.58,15800.0,1214,25330.0,2121.0,,,1.653,0.8232,0.01325,4.853e-08,1710.0,725.0,,,2,,10111011101110,4922.0,195.0,4.5,0.65,0.2,0.26,0.823,0.6940000000000001,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6774,2.038,-2.527,0.2031,0.3825,4.588,26.6,0.1604,39.28,1.29,0.09497,,,,,,,74.299,0.1902,23.5196,0.1788,2.1814,0.0591,78.4336,13.6329,7.9335,PC,PC,4.211199999999998e-123,7.4294,-0.73866,1.1602,,,,,,,,,28.318,19.014429,8.18e-06,41.282434,7.74e-05,-0.6872,0.332,0.01601,0.278,-0.000389,0.000143,7.07e-05,0.000123,1.2147,0.385,0.20048,0.224,1.2311,0.382,0.078174,0.179,0.11797,0.197,0.14152,0.192
7569,5981058,1,,q1_q17_dr24_tce,2015-01-15,005/005981/005981058/dv/kplr005981058-001-20141002224145_dvs.pdf,005/005981/005981058/dv/kplr005981058-20141002224145_dvr.pdf,27.7644,0.0006308230000000001,132.097,0.0192258,2454970.0,0.0192258,0.012192655,0.0058960094999999995,9.806624000000001,21.883894,86.4,21.41,0.6163,2.283,17.37,1.125,0.3349,1.668,162.0,14.62,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.21224120000000002,0.9599608000000001,-0.5917912,0.1252976,53,mandel-agol_geometric_transit_model,1,11.07,6141.0,7236.0,15.45,676.0,51,443.2,113.6,,,0.9327,0.451,0.1567,2.374e-06,509.0,58.9,,,1,,11111111111111111,5457.0,199.0,4.57,0.2,-0.86,0.36,0.701,0.154,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6197,4.32,-3.022,-1.639,6.764,4.152,9.873,0.1928,15.93,1.121,0.3061,,,,,,,70.5721,0.2858,17.0297,0.2965,12.3982,0.2223,79.0403,9.7485,11.2112,PC,PC,1.2267e-23,6.9366,-0.16746,1.0088,,,,,,,,,6.3518,19.81746,2.43e-05,41.255175,0.000308,0.2108,0.987,-1.208,1.11,-9.335e-05,0.00016,0.0002165,0.00018,0.11922,0.821,-1.2659,0.524,1.2715,0.612,0.044549,0.844,-1.2767,0.532,1.2774,0.718
7628,7137213,1,,q1_q17_dr24_tce,2015-01-15,007/007137/007137213/dv/kplr007137213-001-20141002224145_dvs.pdf,007/007137/007137213/dv/kplr007137213-20141002224145_dvr.pdf,28.6434,2.19759e-05,141.22799999999998,0.000587932,2454970.0,0.000587932,0.02421865,0.0039705046999999995,233.47938,203.08527,89.93,0.7956,0.2702,3.007,0.9259,0.0417,0.02357,0.04502,667.5,15.29,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.24464960000000002,1.0706732,-0.981894,0.33267859999999994,46,mandel-agol_geometric_transit_model,1,45.07,547.2,655.6,44.1,598.0,45,4629.0,228.2,,,4.199,0.6885,0.1897,9.704e-08,830.0,193.0,,,1,,11111111111111111,6498.0,206.0,4.08,0.25,-0.38,0.3,1.589,0.733,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7081,3.524,-4.101,6.438,-3.809,52.67,35.75,3.177,50.48,1.261,0.1147,,,,,,,76.0234,0.2654,23.583,0.269,0.3936,0.0536,83.3045,14.0894,2.6061,PC,PC,4.145499999999999e-204,7.9981,-0.34976,1.185,,,,,,,,,2.9859,19.799853,4.57e-06,42.653289,5e-05,0.009071,0.181,-0.1116,0.18,-8.781e-05,0.000124,6.451e-05,0.000126,-0.060036,0.162,-0.02812,0.18,0.066295,0.18,-0.068157,0.159,0.014308,0.177,0.069643,0.177
7635,7202957,2,,q1_q17_dr24_tce,2015-01-15,007/007202/007202957/dv/kplr007202957-002-20141002224145_dvs.pdf,007/007202/007202957/dv/kplr007202957-20141002224145_dvr.pdf,8.16735,1.09383e-05,136.203,0.00103563,2454970.0,0.00103563,0.0090417487,0.0019071132,19.013385999999997,17.819065,89.36,13.42,0.2124,4.255,3.237,0.04361,0.03036,0.06359,98.09,2.499,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.47717479999999995,0.1868724,0.2741956,-0.19757360000000002,154,mandel-agol_geometric_transit_model,1,39.41,3562.0,4240.0,65.02,1768.0,135,17980.0,2745.0,,,0.89,0.1877,0.07905,7.058e-08,866.0,87.4,,,2,,11111111111111111,5808.0,124.0,4.52,0.16,-0.06,0.13,0.902,0.17800000000000002,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.7301,2.471,-3.211,5.695,-1.063,7.678,37.66,0.05688,51.58,1.047,0.08525,,,,,,,80.593,0.1679,16.448,0.1562,2.959,0.0698,84.9792,8.5913,6.4295,PC,PC,1.813799999999999e-252,7.7479,-0.09593099999999999,1.1131,,,,,,,,,4.355,19.507666,7.47e-06,42.764598,0.000103,-0.3597,0.296,1.253,0.369,-1.278e-05,2.91e-05,-3.481e-05,3.62e-05,-2.0917,0.659,1.0181,0.705,2.3263,0.621,-2.4634,0.741,1.3364,0.701,2.8026,0.73
7664,7008211,1,,q1_q17_dr24_tce,2015-01-15,007/007008/007008211/dv/kplr007008211-001-20141002224145_dvs.pdf,007/007008/007008211/dv/kplr007008211-20141002224145_dvr.pdf,187.746,0.00153195,157.35399999999998,0.00575502,2454990.0,0.00575502,0.036557711,0.024522785,223.30135,593.92975,89.88,1.444,0.4772,4.358,5.91,1.39,0.2672,1.609,1550.0,84.32,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4594308,0.0476204,0.5893752,-0.3379124,6,mandel-agol_geometric_transit_model,1,17.87,257.6,331.7,21.43,78.0,5,43.7,3.195,,,3.004,2.015,0.5789,3.149e-06,267.0,38.0,,,1,,11111111111111111,5303.0,220.0,4.55,0.17,-0.4,0.38,0.753,0.205,PHO16,PHO16,PHO16,DSEP,,,,,,,,,,,,,,,,,,,0.707,3.4,-4.369,50.16,-4.734,8.701,17.79,0.1873,25.17,1.004,0.2455,,,,,,,99.3824,0.0381,0.5914,0.0347,0.0262,0.0063,99.7659,0.2341,0.0,PC,PC,7.491300000000001e-57,7.6733,-0.43967,1.1506,,,,,,,,,9.1507,18.772953,2.13e-05,42.596465,0.000242,0.3742,0.847,0.1982,0.87,-0.00172,0.00136,-0.000562,0.00143,-0.45815,0.399,-0.33635,0.327,0.56836,0.375,-0.52124,0.409,-0.31375,0.354,0.60838,0.395
7722,6949061,1,,q1_q17_dr24_tce,2015-01-15,006/006949/006949061/dv/kplr006949061-001-20141002224145_dvs.pdf,006/006949/006949061/dv/kplr006949061-20141002224145_dvr.pdf,8.96847,2.79602e-05,139.395,0.00243636,2454970.0,0.00243636,0.014097751,0.011374178,15.643181,54.67938,89.5,95.32,0.1359,25.55,4.401,0.3062,0.06232,0.4887,241.1,6.855,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5292464,0.056268399999999996,0.4158602,-0.2457604,145,mandel-agol_geometric_transit_model,1,36.35,4943.0,6012.0,38.92,1820.0,139,1232.0,229.7,,,2.114,1.705,0.086,1.787e-07,1020.0,100.0,,,2,,11111111111111111,5808.0,123.0,4.18,0.13,0.14,0.12,1.374,0.262,SPE58,SPE58,SPE58,DSEP,,,,,,,,,,,,,,,,,,,0.7547,2.36,-2.976,-1.028,2.014,7.355,34.57,1.128,45.8,1.051,0.0861,,,,,,,99.7134,0.019,0.2659,0.0164,0.0206,0.0042,99.7325,0.2675,0.0,PC,PC,7.245899999999996e-244,7.2437,-0.075879,1.0394,,,,,,,,,13.128,19.464026999999998,8.26e-06,42.433040999999996,9.07e-05,-0.748,0.329,0.1111,0.327,0.0001481,7.95e-05,-6.83e-05,7.9e-05,-0.058298,0.161,0.22159,0.188,0.22913,0.187,-0.18428,0.161,0.088768,0.193,0.20454,0.167
7790,7017274,1,,q1_q17_dr24_tce,2015-01-15,007/007017/007017274/dv/kplr007017274-001-20141002224145_dvs.pdf,007/007017/007017274/dv/kplr007017274-20141002224145_dvr.pdf,11.9127,4.08773e-05,143.154,0.00244437,2454980.0,0.00244437,0.010325311,0.0019446809,13.500647,13.938272,87.88,8.867,0.4986,1.573,5.923,0.1327,0.08029,0.1816,118.7,7.264,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.2063196,1.1597171999999998,-1.086084,0.373255,112,mandel-agol_geometric_transit_model,1,16.76,5276.0,6193.0,41.01,1430.0,109,2573.0,2683.0,,,1.319,0.2485,0.1034,2.3649999999999998e-07,980.0,193.0,,,2,,11111111111111111,6603.0,194.0,4.32,0.25,-0.54,0.3,1.171,0.456,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7517,2.946,-2.606,3.106,0.4086,7.526,15.49,0.438,20.6,1.082,0.1682,,,,,,,84.2513,0.1539,10.8841,0.1328,4.8647,0.0987,89.8923,5.3209,4.7868,PC,PC,9.2467e-47,7.5898,-0.057430999999999996,1.0863,,,,,,,,,12.271,19.061564999999998,6.99e-06,42.549484,7.98e-05,0.6803,0.278,-1.318,0.287,5.92e-05,3.31e-05,1.517e-05,3.43e-05,-0.20724,0.215,0.083602,0.34,0.22347,0.281,-0.17772,0.2,0.047991,0.292,0.18409,0.25
7838,7286911,1,,q1_q17_dr24_tce,2015-01-15,007/007286/007286911/dv/kplr007286911-001-20141002224145_dvs.pdf,007/007286/007286911/dv/kplr007286911-20141002224145_dvr.pdf,11.5556,2.9216e-05,138.197,0.00199989,2454970.0,0.00199989,0.018964593999999998,0.012542177,55.93536999999999,161.15869,89.97,106.2,0.02801,103.6,1.608,0.1669,0.02994,0.193,435.4,20.63,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.45106499999999994,0.19147279999999997,0.3299548,-0.23039120000000002,117,mandel-agol_geometric_transit_model,1,22.01,1418.0,1800.0,23.22,1521.0,116,972.2,159.7,,,1.672,1.106,0.09583,1.6149999999999998e-07,721.0,158.0,,,1,,11111111111111111,5627.0,161.0,4.57,0.28,-0.24,0.31,0.8079999999999999,0.35100000000000003,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6884,4.029,-3.202,5.335,4.3,7.343999999999999,19.98,0.01991,29.02,1.101,0.1603,,,,,,,99.1752,0.0397,0.7625,0.0435,0.0623,0.012,99.7157,0.2833,0.0009,PC,PC,9.322299999999998e-77,7.593,-0.010596,1.0802,,,,,,,,,16.839,19.55483,1.37e-05,42.867203,0.000141,0.106,0.541,-0.9616,0.509,-6.416e-05,0.000237,0.0005114,0.000224,-0.065015,0.223,0.2059,0.204,0.21592,0.231,-0.01503,0.221,0.32017,0.22,0.32053000000000004,0.247
7879,7120108,1,,q1_q17_dr24_tce,2015-01-15,007/007120/007120108/dv/kplr007120108-001-20141002224145_dvs.pdf,007/007120/007120108/dv/kplr007120108-20141002224145_dvr.pdf,1.02587,2.51915e-06,131.65,0.00046240800000000004,2454960.0,0.00046240800000000004,0.014430251000000002,0.004041512,6.1917985,5.848698,85.34,18.01,0.5027,1.465,1.115,0.02415,0.02113,0.04667,238.5,8.546,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.6190774,-0.5047204000000001,1.2284522,-0.5382648,1302,mandel-agol_geometric_transit_model,1,39.42,15880.0,19030.0,33.88,16690.0,1283,24200.0,2247.0,,,1.246,0.3488,0.018119999999999997,2.967e-08,1470.0,1190.0,,,1,,11111111111111111,5035.0,157.0,4.52,0.81,-0.06,0.3,0.7909999999999999,1.2819999999999998,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.8008,2.036,-2.624,0.7531,0.3531,8.166,29.95,3.153e-05,37.4,1.316,0.08763,,,,,,,94.0617,0.1849,5.6789,0.1901,0.2594,0.0231,97.2525,2.1383,0.6093,PC,PC,7.587699999999998e-149,8.1564,0.0471,1.1521,,,,,,,,,1.4759,19.500938,7.49e-06,42.651846,7.4e-05,0.2715,0.298,0.31,0.266,-2.979e-05,7.12e-05,-3.325e-05,6.4e-05,0.038451,0.114,0.14305,0.244,0.14813,0.217,0.26707,0.12,0.29681,0.169,0.39928,0.149
8090,7287677,1,,q1_q17_dr24_tce,2015-01-15,007/007287/007287677/dv/kplr007287677-001-20141002224145_dvs.pdf,007/007287/007287677/dv/kplr007287677-20141002224145_dvr.pdf,18.3722,0.000206472,149.46,0.00907859,2454980.0,0.00907859,0.012610913999999999,0.014272034,26.539687,149.78761,88.38,16.36,0.7491,3.347,3.603,1.021,0.1007,1.257,160.7,18.21,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3123288,0.7324866,-0.42473299999999997,0.0796658,71,mandel-agol_geometric_transit_model,1,9.413,2295.0,2760.0,8.977,910.0,69,559.0,78.93,,,1.128,1.277,0.1318,9.876999999999999e-07,652.0,149.0,,,1,,11111111111111111,5926.0,168.0,4.57,0.31,-0.42,0.28,0.82,0.371,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7349,3.671,-3.1,0.5809,-2.466,11.98,8.94,0.1581,12.16,1.053,0.3468,,,,,,,97.4161,0.1165,2.1277,0.1046,0.4563,0.0366,99.0488,0.6427,0.3085,PC,PC,4.6286e-18,7.3365,0.0077002,1.0407,,,,,,,,,1.8261,19.5698,4.18e-05,42.828357000000004,0.000436,-0.8653,1.65,-0.3006,1.57,0.0001668,0.000266,7.164e-05,0.000252,0.50545,0.596,-0.41037,0.471,0.65107,0.599,0.6362,0.621,-0.344,0.577,0.72324,0.619
8172,7040629,1,,q1_q17_dr24_tce,2015-01-15,007/007040/007040629/dv/kplr007040629-001-20141002224145_dvs.pdf,007/007040/007040629/dv/kplr007040629-20141002224145_dvr.pdf,4.22865,8.80092e-06,132.684,0.00146259,2454970.0,0.00146259,0.011276818000000001,0.005352854000000001,9.7846399,20.831635,89.93,1013.0,0.01253,172.9,3.339,0.07289,0.03723,0.1776,153.7,4.254,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5045834,0.197898,0.1987576,-0.1557022,312,mandel-agol_geometric_transit_model,1,38.18,8357.0,9848.0,39.72,4004.0,307,2986.0,545.1,,,1.845,0.8756,0.05454,7.567e-08,1380.0,178.0,,,4,,11111111111111111,5966.0,123.0,4.17,0.16,0.18,0.1,1.499,0.382,SPE59,SPE59,SPE59,DSEP,,,,,,,,,,,,,,,,,,,0.6955,3.121,-3.34,3.004,2.874,6.656000000000001,36.12,0.1221,51.94,1.057,0.09246,,,,,,,98.2704,0.0669,1.5084,0.0645,0.2211,0.0237,99.3431,0.4775,0.1794,PC,PC,1.1468999999999993e-262,7.2372,-0.14249,1.048,,,,,,,,,0.47193,19.592675,7.5e-06,42.527959,7.99e-05,-0.1899,0.299,-0.02879,0.288,1.471e-05,4.59e-05,8.525e-06,4.43e-05,-0.14764,0.169,0.14497,0.181,0.20691,0.195,-0.15612,0.166,0.084761,0.213,0.17765,0.208
8211,7288306,1,,q1_q17_dr24_tce,2015-01-15,007/007288/007288306/dv/kplr007288306-001-20141002224145_dvs.pdf,007/007288/007288306/dv/kplr007288306-20141002224145_dvr.pdf,96.1702,0.000924353,170.253,0.00741739,2455000.0,0.00741739,0.026359575,0.036057387,101.10435,567.78174,89.98,86.32,0.03717,152.1,7.453,2.069,0.1917,2.424,855.9,54.13,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4336644,0.13830979999999998,0.478551,-0.298153,15,mandel-agol_geometric_transit_model,1,18.23,883.0,1035.0,20.44,195.0,14,110.4,39.2,,,2.042,2.794,0.3752,2.404e-06,324.0,34.8,,,1,,11111111111111111,5334.0,177.0,4.62,0.12,-0.44,0.36,0.71,0.145,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7659,2.688,-4.131,28.9,44.34,9.347999999999999,17.67,1.81,23.08,1.032,0.2338,,,,,,,98.2593,0.0514,1.7111,0.0505,0.0296,0.0109,99.4686,0.5314,0.0,PC,PC,8.2564e-58,7.596,-0.36058,1.1282,,,,,,,,,0.26815,19.581812,2.2e-05,42.806777000000004,0.000216,0.06756,0.87,0.06086,0.778,-7.857e-05,0.000755,-0.0001607,0.000687,-0.1031,0.194,0.62116,0.336,0.62966,0.322,-0.10412,0.225,0.52606,0.312,0.53627,0.298
8215,6945786,1,,q1_q17_dr24_tce,2015-01-15,006/006945/006945786/dv/kplr006945786-001-20141002224145_dvs.pdf,006/006945/006945786/dv/kplr006945786-20141002224145_dvr.pdf,2.39162,1.08326e-05,133.079,0.00239753,2454970.0,0.00239753,0.015659461,0.011326943,4.482468099999999,12.311579,78.49,40.76,0.8942,0.6688,1.963,0.442,0.1426,0.9198,199.7,18.25,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5374306,-0.3419522,1.1144218000000001,-0.5210104,560,mandel-agol_geometric_transit_model,1,14.36,8511.0,10310.0,13.95,7150.0,549,4339.0,819.8,,,1.171,0.8467,0.03055,9.224e-08,1030.0,73.1,,,1,,11111111111111111,4935.0,156.0,4.59,0.06,-0.42,0.34,0.685,0.087,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.6269,2.359,-3.126,0.6042,0.2875,5.466,12.96,0.2886,20.67,1.108,0.2411,,,,,,,88.5458,0.1537,10.647,0.1158,0.8072,0.0731,93.5662,5.1414,1.2923,PC,PC,4.7362e-32,7.7756,-0.014405000000000001,1.1067,,,,,,,,,11.585,19.392671,2.78e-05,42.459628,0.000284,1.986,1.11,-0.1141,1.02,-0.0003908,0.000221,1.299e-05,0.000205,-0.27392,0.29,-0.052883,0.217,0.27898,0.288,-0.13761,0.286,-0.10918,0.206,0.17565999999999998,0.258
